"","start_date","name","weekly_subscribers","weekly_views","category"
"10330",2021-02-07,"austinevans",10000,3714570,"product_review"
"10331",2021-02-07,"dopeornope",0,3038022,"product_review"
"10332",2021-02-07,"geekyranjit",10000,947559,"product_review"
"10333",2021-02-07,"ijustine",10000,1124332,"product_review"
"10334",2021-02-07,"kustoo",2500,515618,"product_review"
"10335",2021-02-07,"mkbhd",0,5137369,"product_review"
"10336",2021-02-07,"techunboxing007",2000,427740,"product_review"
"10337",2021-02-07,"tldtoday",0,76479,"product_review"
"10338",2021-02-07,"unboxingsve",20,8670,"product_review"
"10339",2021-02-07,"unboxtherapy",0,4382460,"product_review"
"10340",2021-02-07,"drewbinsky",10000,2408888,"travel"
"10341",2021-02-07,"evazubeckofficial",7000,617354,"travel"
"10342",2021-02-07,"jonnajinton",20000,3280431,"travel"
"10343",2021-02-07,"karaandnate",10000,3291203,"travel"
"10344",2021-02-07,"koldstudios",0,95857,"travel"
"10345",2021-02-07,"lostleblanc",10000,625556,"travel"
"10346",2021-02-07,"markwiens",30000,6133420,"travel"
"10347",2021-02-07,"mikecorey",2000,158107,"travel"
"10348",2021-02-07,"sailinglavagabonde",0,1043054,"travel"
"10349",2021-02-07,"sorelleamore",1000,116356,"travel"
"10350",2021-02-07,"thebucketlistfamily",10000,1952166,"travel"
"10351",2021-02-14,"codyko",10000,5407182,"comedy"
"10352",2021-02-14,"h3h3productions",0,757943,"comedy"
"10353",2021-02-14,"idubbbztv",0,811108,"comedy"
"10354",2021-02-14,"jacksfilms",0,1341145.75,"comedy"
"10355",2021-02-14,"jennamarbles",0,1528854,"comedy"
"10356",2021-02-14,"pewdiepie.x",0,25762189,"comedy"
"10357",2021-02-14,"rhettandlink",0,532240,"comedy"
"10358",2021-02-14,"ryanhiga",0,1672323,"comedy"
"10359",2021-02-14,"tvfilthyfrank",10000,1618699,"comedy"
"10360",2021-02-14,"chillingtaleswi",1000,118964,"commentory"
"10361",2021-02-14,"dangelowallace",20000,1831543,"commentory"
"10362",2021-02-14,"infinitelists",1e+05,19050360,"commentory"
"10363",2021-02-14,"kurtisconner",0,2294588,"commentory"
"10364",2021-02-14,"lostinvegas",0,571670,"commentory"
"10365",2021-02-14,"madisonharnish",600,96316,"commentory"
"10366",2021-02-14,"sssniperwolf",1e+05,137190627,"commentory"
"10367",2021-02-14,"asapscience",10000,2316046,"educational"
"10368",2021-02-14,"bigthink",0,916118,"educational"
"10369",2021-02-14,"cgpgrey",10000,1774754,"educational"
"10370",2021-02-14,"commonsenseeducators",300,73008,"educational"
"10371",2021-02-14,"crashcourse",1e+05,3686558,"educational"
"10372",2021-02-14,"edutopia",1000,135422,"educational"
"10373",2021-02-14,"natgeo",1e+05,17469799,"educational"
"10374",2021-02-14,"tededucation",0,8100049,"educational"
"10375",2021-02-14,"veritasium",60000,9918472,"educational"
"10376",2021-02-14,"vsauce1",0,4145856,"educational"
"10377",2021-02-14,"jamescharles",0,18435796,"fashion&beauty"
"10378",2021-02-14,"jeffreestar",-1e+05,3163075,"fashion&beauty"
"10379",2021-02-14,"kathleenlights",0,440823,"fashion&beauty"
"10380",2021-02-14,"nikkietutorials",0,1755006,"fashion&beauty"
"10381",2021-02-14,"patrickstarrr",0,116890,"fashion&beauty"
"10382",2021-02-14,"ppmussas",0,1931285,"fashion&beauty"
"10383",2021-02-14,"rclbeauty101",0,2190209,"fashion&beauty"
"10384",2021-02-14,"tati",0,305076,"fashion&beauty"
"10385",2021-02-14,"waynegoss",0,299515,"fashion&beauty"
"10386",2021-02-14,"zoesugg",0,344063,"fashion&beauty"
"10387",2021-02-14,"blogilates",10000,1708518,"fitness"
"10388",2021-02-14,"chloeting",1e+05,20415046,"fitness"
"10389",2021-02-14,"fitnessblender",0,1558059,"fitness"
"10390",2021-02-14,"jdcav24",0,5447784,"fitness"
"10391",2021-02-14,"madfit",40000,5493231,"fitness"
"10392",2021-02-14,"pamelarf1",70000,14476716,"fitness"
"10393",2021-02-14,"popsugarfitness",20000,3178088,"fitness"
"10394",2021-02-14,"thefitnessmarshall",10000,1846391,"fitness"
"10395",2021-02-14,"xhit",0,351653,"fitness"
"10396",2021-02-14,"yogawithadriene",40000,6166580,"fitness"
"10397",2021-02-14,"americastestkitchen",0,1270741,"food"
"10398",2021-02-14,"buzzfeedtasty",0,10204677,"food"
"10399",2021-02-14,"byrontalbott",0,73298,"food"
"10400",2021-02-14,"foodwishes",10000,1866741,"food"
"10401",2021-02-14,"gordonramsay",0,11983216,"food"
"10402",2021-02-14,"howtocakeit",0,483149,"food"
"10403",2021-02-14,"howtocookthat",20000,3091355,"food"
"10404",2021-02-14,"jamieoliver",10000,1845295,"food"
"10405",2021-02-14,"junskitchen",0,629446,"food"
"10406",2021-02-14,"laurainthekitchen",0,640630,"food"
"10407",2021-02-14,"maangchi",20000,1587935,"food"
"10408",2021-02-14,"tabithabrown",2000,174340,"food"
"10409",2021-02-14,"UCJHA_jMfCvEnv-3kRjTCQXw",30000,10964509,"food"
"10410",2021-02-14,"captainsparklez",0,2578242,"gaming"
"10411",2021-02-14,"coryxkenshin",120000,42937093,"gaming"
"10412",2021-02-14,"gamegrumps",0,8040734,"gaming"
"10413",2021-02-14,"gamenewsofficial",0,864270,"gaming"
"10414",2021-02-14,"gamespot",10000,7644815,"gaming"
"10415",2021-02-14,"jacksepticeye",1e+05,15862552,"gaming"
"10416",2021-02-14,"leagueoflegends",0,14747757,"gaming"
"10417",2021-02-14,"mrbeast6000",4e+05,57471372,"gaming"
"10418",2021-02-14,"packattack04082",20000,17406025,"gaming"
"10419",2021-02-14,"pewdiepie.y",0,25762189,"gaming"
"10420",2021-02-14,"smoshgames",0,1502453,"gaming"
"10421",2021-02-14,"thegaminglemon",0,250462,"gaming"
"10422",2021-02-14,"videogamedunkey",10000,12489589,"gaming"
"10423",2021-02-14,"cocomelon",0,611287376,"kids"
"10424",2021-02-14,"cybervillagesolution",1e+05,36487903,"kids"
"10425",2021-02-14,"disneyjunior",40000,23269373,"kids"
"10426",2021-02-14,"kidsdianashow",3e+05,362927795,"kids"
"10427",2021-02-14,"peppapig",1e+05,90494054,"kids"
"10428",2021-02-14,"ryantoysreview",1e+05,152337115,"kids"
"10429",2021-02-14,"thechuchutv",2e+05,119134447,"kids"
"10430",2021-02-14,"toycantando",1e+05,45709563,"kids"
"10431",2021-02-14,"UC977n5nXRn8MDuGQjwxkOLw",10000,8327982,"kids"
"10432",2021-02-14,"UCgFXm4TI8htWmCyJ6cVPG_A",2e+05,295305035,"kids"
"10433",2021-02-14,"UCpYye8D5fFMUPf9nSfgd4bA",2e+05,132752102,"kids"
"10434",2021-02-14,"vladandniki",3e+05,330581037,"kids"
"10435",2021-02-14,"vootkids",2e+05,141379227,"kids"
"10436",2021-02-14,"abcnews",0,36549810,"news"
"10437",2021-02-14,"bbcamerica",0,2378637,"news"
"10438",2021-02-14,"cbsnews",10000,16873554,"news"
"10439",2021-02-14,"foxnews",20000,49103648,"news"
"10440",2021-02-14,"gma",30000,15085332,"news"
"10441",2021-02-14,"nbcnews",20000,25310409,"news"
"10442",2021-02-14,"theyoungturks",0,6554869,"news"
"10443",2021-02-14,"tmz",0,4157549.90234375,"news"
"10444",2021-02-14,"usatoday",0,2775535,"news"
"10445",2021-02-14,"austinevans",20000,3690892,"product_review"
"10446",2021-02-14,"dopeornope",10000,3196325,"product_review"
"10447",2021-02-14,"geekyranjit",0,994778,"product_review"
"10448",2021-02-14,"ijustine",0,1077051,"product_review"
"10449",2021-02-14,"kustoo",625,243124,"product_review"
"10450",2021-02-14,"mkbhd",1e+05,6092729,"product_review"
"10451",2021-02-14,"techunboxing007",2000,431967,"product_review"
"10452",2021-02-14,"tldtoday",0,79207,"product_review"
"10453",2021-02-14,"unboxingsve",10,6600,"product_review"
"10454",2021-02-14,"unboxtherapy",0,4665260,"product_review"
"10455",2021-02-14,"drewbinsky",20000,2867110,"travel"
"10456",2021-02-14,"evazubeckofficial",7000,542143,"travel"
"10457",2021-02-14,"jonnajinton",20000,2198311,"travel"
"10458",2021-02-14,"karaandnate",10000,3120705,"travel"
"10459",2021-02-14,"koldstudios",0,97758,"travel"
"10460",2021-02-14,"lostleblanc",0,399956,"travel"
"10461",2021-02-14,"markwiens",20000,5949426,"travel"
"10462",2021-02-14,"mikecorey",5000,238035,"travel"
"10463",2021-02-14,"sailinglavagabonde",0,1185165,"travel"
"10464",2021-02-14,"sorelleamore",1000,157798,"travel"
"10465",2021-02-14,"thebucketlistfamily",10000,945425,"travel"
"10466",2021-02-21,"codyko",10000,4812987,"comedy"
"10467",2021-02-21,"h3h3productions",0,742278,"comedy"
"10468",2021-02-21,"idubbbztv",0,790428,"comedy"
"10469",2021-02-21,"jacksfilms",-10000,1231827,"comedy"
"10470",2021-02-21,"jennamarbles",0,1323623,"comedy"
"10471",2021-02-21,"pewdiepie.x",0,36650288,"comedy"
"10472",2021-02-21,"rhettandlink",10000,437758,"comedy"
"10473",2021-02-21,"ryanhiga",0,1492646,"comedy"
"10474",2021-02-21,"tvfilthyfrank",0,1408343,"comedy"
"10475",2021-02-21,"chillingtaleswi",1000,119601,"commentory"
"10476",2021-02-21,"dangelowallace",20000,1356974.5,"commentory"
"10477",2021-02-21,"infinitelists",0,17948407,"commentory"
"10478",2021-02-21,"kurtisconner",10000,3151285,"commentory"
"10479",2021-02-21,"lostinvegas",0,458439,"commentory"
"10480",2021-02-21,"madisonharnish",400,35147,"commentory"
"10481",2021-02-21,"sssniperwolf",2e+05,131370275,"commentory"
"10482",2021-02-21,"asapscience",0,1873506,"educational"
"10483",2021-02-21,"bigthink",10000,177629,"educational"
"10484",2021-02-21,"cgpgrey",0,2044429,"educational"
"10485",2021-02-21,"commonsenseeducators",300,96303,"educational"
"10486",2021-02-21,"crashcourse",0,3766043,"educational"
"10487",2021-02-21,"edutopia",0,275475,"educational"
"10488",2021-02-21,"natgeo",0,15514942,"educational"
"10489",2021-02-21,"tededucation",0,8469047,"educational"
"10490",2021-02-21,"veritasium",60000,7912964,"educational"
"10491",2021-02-21,"vsauce1",0,3785275,"educational"
"10492",2021-02-21,"jamescharles",1e+05,19120688,"fashion&beauty"
"10493",2021-02-21,"jeffreestar",0,1325227,"fashion&beauty"
"10494",2021-02-21,"kathleenlights",0,619433,"fashion&beauty"
"10495",2021-02-21,"nikkietutorials",0,2146631,"fashion&beauty"
"10496",2021-02-21,"patrickstarrr",0,136090,"fashion&beauty"
"10497",2021-02-21,"ppmussas",0,1764145,"fashion&beauty"
"10498",2021-02-21,"rclbeauty101",0,2488898,"fashion&beauty"
"10499",2021-02-21,"tati",0,270531,"fashion&beauty"
"10500",2021-02-21,"waynegoss",0,356757,"fashion&beauty"
"10501",2021-02-21,"zoesugg",0,324255,"fashion&beauty"
"10502",2021-02-21,"blogilates",0,1660800,"fitness"
"10503",2021-02-21,"chloeting",1e+05,19240206,"fitness"
"10504",2021-02-21,"fitnessblender",0,1518573,"fitness"
"10505",2021-02-21,"jdcav24",0,5793945,"fitness"
"10506",2021-02-21,"madfit",30000,5367143,"fitness"
"10507",2021-02-21,"pamelarf1",70000,14345541,"fitness"
"10508",2021-02-21,"popsugarfitness",10000,2902770,"fitness"
"10509",2021-02-21,"thefitnessmarshall",10000,1689595,"fitness"
"10510",2021-02-21,"xhit",0,332920,"fitness"
"10511",2021-02-21,"yogawithadriene",40000,5660689,"fitness"
"10512",2021-02-21,"americastestkitchen",10000,996550,"food"
"10513",2021-02-21,"buzzfeedtasty",0,9287496,"food"
"10514",2021-02-21,"byrontalbott",0,43948,"food"
"10515",2021-02-21,"foodwishes",10000,1850556,"food"
"10516",2021-02-21,"gordonramsay",1e+05,12760574,"food"
"10517",2021-02-21,"howtocakeit",0,515343,"food"
"10518",2021-02-21,"howtocookthat",20000,3975787,"food"
"10519",2021-02-21,"jamieoliver",10000,1579540,"food"
"10520",2021-02-21,"junskitchen",10000,639553,"food"
"10521",2021-02-21,"laurainthekitchen",0,553040,"food"
"10522",2021-02-21,"maangchi",10000,1316712,"food"
"10523",2021-02-21,"tabithabrown",1000,218940,"food"
"10524",2021-02-21,"UCJHA_jMfCvEnv-3kRjTCQXw",20000,10768186,"food"
"10525",2021-02-21,"captainsparklez",0,2489536,"gaming"
"10526",2021-02-21,"coryxkenshin",90000,36569660,"gaming"
"10527",2021-02-21,"gamegrumps",0,8265097,"gaming"
"10528",2021-02-21,"gamenewsofficial",0,672184,"gaming"
"10529",2021-02-21,"gamespot",0,6452481,"gaming"
"10530",2021-02-21,"jacksepticeye",0,27228670,"gaming"
"10531",2021-02-21,"leagueoflegends",0,14399439,"gaming"
"10532",2021-02-21,"mrbeast6000",3e+05,49683505,"gaming"
"10533",2021-02-21,"packattack04082",20000,17055067,"gaming"
"10534",2021-02-21,"pewdiepie.y",0,36650288,"gaming"
"10535",2021-02-21,"smoshgames",-10000,1444483,"gaming"
"10536",2021-02-21,"thegaminglemon",0,214093,"gaming"
"10537",2021-02-21,"videogamedunkey",0,8187243,"gaming"
"10538",2021-02-21,"cocomelon",1e+06,606858022,"kids"
"10539",2021-02-21,"cybervillagesolution",1e+05,35626499,"kids"
"10540",2021-02-21,"disneyjunior",40000,42500504,"kids"
"10541",2021-02-21,"kidsdianashow",3e+05,357045785,"kids"
"10542",2021-02-21,"peppapig",1e+05,91173812,"kids"
"10543",2021-02-21,"ryantoysreview",1e+05,145818012,"kids"
"10544",2021-02-21,"thechuchutv",2e+05,147042088,"kids"
"10545",2021-02-21,"toycantando",1e+05,45103148,"kids"
"10546",2021-02-21,"UC977n5nXRn8MDuGQjwxkOLw",10000,7513159,"kids"
"10547",2021-02-21,"UCgFXm4TI8htWmCyJ6cVPG_A",1e+05,253577633,"kids"
"10548",2021-02-21,"UCpYye8D5fFMUPf9nSfgd4bA",1e+05,123584583,"kids"
"10549",2021-02-21,"vladandniki",2e+05,293002408,"kids"
"10550",2021-02-21,"vootkids",2e+05,140189148,"kids"
"10551",2021-02-21,"abcnews",1e+05,35304227,"news"
"10552",2021-02-21,"bbcamerica",0,2233072,"news"
"10553",2021-02-21,"cbsnews",10000,15495975,"news"
"10554",2021-02-21,"foxnews",20000,35222750,"news"
"10555",2021-02-21,"gma",30000,15960998,"news"
"10556",2021-02-21,"nbcnews",10000,20753300,"news"
"10557",2021-02-21,"theyoungturks",0,6598297,"news"
"10558",2021-02-21,"tmz",0,1286261,"news"
"10559",2021-02-21,"usatoday",10000,2884710,"news"
"10560",2021-02-21,"austinevans",10000,2362749,"product_review"
"10561",2021-02-21,"dopeornope",0,3415573,"product_review"
"10562",2021-02-21,"geekyranjit",0,989602,"product_review"
"10563",2021-02-21,"ijustine",0,961271,"product_review"
"10564",2021-02-21,"kustoo",0,216408,"product_review"
"10565",2021-02-21,"mkbhd",0,5308303,"product_review"
"10566",2021-02-21,"techunboxing007",1000,306219,"product_review"
"10567",2021-02-21,"tldtoday",0,69248,"product_review"
"10568",2021-02-21,"unboxingsve",20,8328,"product_review"
"10569",2021-02-21,"unboxtherapy",0,5253954,"product_review"
"10570",2021-02-21,"drewbinsky",10000,2717181,"travel"
"10571",2021-02-21,"evazubeckofficial",5000,504705,"travel"
"10572",2021-02-21,"jonnajinton",20000,1935578,"travel"
"10573",2021-02-21,"karaandnate",10000,2706305,"travel"
"10574",2021-02-21,"koldstudios",0,90595,"travel"
"10575",2021-02-21,"lostleblanc",10000,353150,"travel"
"10576",2021-02-21,"markwiens",20000,6606595,"travel"
"10577",2021-02-21,"mikecorey",5000,303283,"travel"
"10578",2021-02-21,"sailinglavagabonde",0,1053322,"travel"
"10579",2021-02-21,"sorelleamore",0,129073,"travel"
"10580",2021-02-21,"thebucketlistfamily",0,901045,"travel"
"10581",2021-02-28,"codyko",10000,4559605,"comedy"
"10582",2021-02-28,"h3h3productions",0,734188,"comedy"
"10583",2021-02-28,"idubbbztv",0,785922,"comedy"
"10584",2021-02-28,"jacksfilms",0,1698112,"comedy"
"10585",2021-02-28,"jennamarbles",0,1181275,"comedy"
"10586",2021-02-28,"pewdiepie.x",0,35995499,"comedy"
"10587",2021-02-28,"rhettandlink",0,387421,"comedy"
"10588",2021-02-28,"ryanhiga",0,1288801,"comedy"
"10589",2021-02-28,"tvfilthyfrank",10000,1338270,"comedy"
"10590",2021-02-28,"chillingtaleswi",1000,444541,"commentory"
"10591",2021-02-28,"dangelowallace",10000,816870,"commentory"
"10592",2021-02-28,"infinitelists",0,18485527,"commentory"
"10593",2021-02-28,"kurtisconner",10000,2909355,"commentory"
"10594",2021-02-28,"lostinvegas",0,535571,"commentory"
"10595",2021-02-28,"madisonharnish",400,31232,"commentory"
"10596",2021-02-28,"sssniperwolf",2e+05,115478886,"commentory"
"10597",2021-02-28,"asapscience",10000,1580830,"educational"
"10598",2021-02-28,"bigthink",10000,638497,"educational"
"10599",2021-02-28,"cgpgrey",0,1728274,"educational"
"10600",2021-02-28,"commonsenseeducators",400,80489,"educational"
"10601",2021-02-28,"crashcourse",0,3493378,"educational"
"10602",2021-02-28,"edutopia",1000,148980,"educational"
"10603",2021-02-28,"natgeo",1e+05,13124216,"educational"
"10604",2021-02-28,"tededucation",1e+05,8555186,"educational"
"10605",2021-02-28,"veritasium",30000,4436827,"educational"
"10606",2021-02-28,"vsauce1",1e+05,2977814,"educational"
"10607",2021-02-28,"jamescharles",0,12328045,"fashion&beauty"
"10608",2021-02-28,"jeffreestar",0,947025,"fashion&beauty"
"10609",2021-02-28,"kathleenlights",0,394581,"fashion&beauty"
"10610",2021-02-28,"nikkietutorials",0,1220521,"fashion&beauty"
"10611",2021-02-28,"patrickstarrr",0,151729,"fashion&beauty"
"10612",2021-02-28,"ppmussas",0,1698377,"fashion&beauty"
"10613",2021-02-28,"rclbeauty101",0,3766651,"fashion&beauty"
"10614",2021-02-28,"tati",0,251518,"fashion&beauty"
"10615",2021-02-28,"waynegoss",0,356423,"fashion&beauty"
"10616",2021-02-28,"zoesugg",7500,910915,"fashion&beauty"
"10617",2021-02-28,"blogilates",10000,1364505,"fitness"
"10618",2021-02-28,"chloeting",1e+05,18378447,"fitness"
"10619",2021-02-28,"fitnessblender",0,1464609,"fitness"
"10620",2021-02-28,"jdcav24",0,5352947,"fitness"
"10621",2021-02-28,"madfit",30000,4863068,"fitness"
"10622",2021-02-28,"pamelarf1",70000,14348618,"fitness"
"10623",2021-02-28,"popsugarfitness",10000,2824468,"fitness"
"10624",2021-02-28,"thefitnessmarshall",10000,1670426,"fitness"
"10625",2021-02-28,"xhit",0,331763,"fitness"
"10626",2021-02-28,"yogawithadriene",40000,5374838,"fitness"
"10627",2021-02-28,"americastestkitchen",0,863780,"food"
"10628",2021-02-28,"buzzfeedtasty",1e+05,9763516,"food"
"10629",2021-02-28,"byrontalbott",0,31632,"food"
"10630",2021-02-28,"foodwishes",0,1643799,"food"
"10631",2021-02-28,"gordonramsay",0,8772529,"food"
"10632",2021-02-28,"howtocakeit",0,406594,"food"
"10633",2021-02-28,"howtocookthat",10000,2130210,"food"
"10634",2021-02-28,"jamieoliver",0,1361574,"food"
"10635",2021-02-28,"junskitchen",0,536010,"food"
"10636",2021-02-28,"laurainthekitchen",0,581980,"food"
"10637",2021-02-28,"maangchi",10000,1174472,"food"
"10638",2021-02-28,"tabithabrown",2000,178649,"food"
"10639",2021-02-28,"UCJHA_jMfCvEnv-3kRjTCQXw",20000,8125156,"food"
"10640",2021-02-28,"captainsparklez",0,1740275,"gaming"
"10641",2021-02-28,"coryxkenshin",110000,27901319,"gaming"
"10642",2021-02-28,"gamegrumps",0,8481880,"gaming"
"10643",2021-02-28,"gamenewsofficial",0,637980,"gaming"
"10644",2021-02-28,"gamespot",0,4494609,"gaming"
"10645",2021-02-28,"jacksepticeye",1e+05,25077058,"gaming"
"10646",2021-02-28,"leagueoflegends",0,12983764,"gaming"
"10647",2021-02-28,"mrbeast6000",3e+05,61729860,"gaming"
"10648",2021-02-28,"packattack04082",20000,15172821,"gaming"
"10649",2021-02-28,"pewdiepie.y",0,35995499,"gaming"
"10650",2021-02-28,"smoshgames",0,1467416,"gaming"
"10651",2021-02-28,"thegaminglemon",0,196329,"gaming"
"10652",2021-02-28,"videogamedunkey",10000,6808037,"gaming"
"10653",2021-02-28,"cocomelon",0,602253207,"kids"
"10654",2021-02-28,"cybervillagesolution",0,32989651,"kids"
"10655",2021-02-28,"disneyjunior",50000,44806427,"kids"
"10656",2021-02-28,"kidsdianashow",2e+05,299650038,"kids"
"10657",2021-02-28,"peppapig",1e+05,92717933,"kids"
"10658",2021-02-28,"ryantoysreview",1e+05,150076883,"kids"
"10659",2021-02-28,"thechuchutv",2e+05,130917909,"kids"
"10660",2021-02-28,"toycantando",0,43376568,"kids"
"10661",2021-02-28,"UC977n5nXRn8MDuGQjwxkOLw",10000,6960901,"kids"
"10662",2021-02-28,"UCgFXm4TI8htWmCyJ6cVPG_A",1e+05,199819207,"kids"
"10663",2021-02-28,"UCpYye8D5fFMUPf9nSfgd4bA",1e+05,116891876,"kids"
"10664",2021-02-28,"vladandniki",3e+05,283933015,"kids"
"10665",2021-02-28,"vootkids",2e+05,171348750,"kids"
"10666",2021-02-28,"abcnews",0,24198148,"news"
"10667",2021-02-28,"bbcamerica",10000,1201879,"news"
"10668",2021-02-28,"cbsnews",20000,14052767,"news"
"10669",2021-02-28,"foxnews",10000,30648093,"news"
"10670",2021-02-28,"gma",30000,18447363,"news"
"10671",2021-02-28,"nbcnews",10000,18314329,"news"
"10672",2021-02-28,"theyoungturks",0,5343296,"news"
"10673",2021-02-28,"tmz",0,1735984,"news"
"10674",2021-02-28,"usatoday",0,2377495,"news"
"10675",2021-02-28,"austinevans",0,1891904,"product_review"
"10676",2021-02-28,"dopeornope",0,2804969,"product_review"
"10677",2021-02-28,"geekyranjit",0,946114,"product_review"
"10678",2021-02-28,"ijustine",0,1099014,"product_review"
"10679",2021-02-28,"kustoo",0,141045,"product_review"
"10680",2021-02-28,"mkbhd",0,5878663,"product_review"
"10681",2021-02-28,"techunboxing007",1000,403751,"product_review"
"10682",2021-02-28,"tldtoday",0,66431,"product_review"
"10683",2021-02-28,"unboxingsve",10,7057,"product_review"
"10684",2021-02-28,"unboxtherapy",0,2450779,"product_review"
"10685",2021-02-28,"drewbinsky",20000,2874438,"travel"
"10686",2021-02-28,"evazubeckofficial",6000,562638,"travel"
"10687",2021-02-28,"jonnajinton",20000,2350051,"travel"
"10688",2021-02-28,"karaandnate",10000,1994701,"travel"
"10689",2021-02-28,"koldstudios",10000,613735,"travel"
"10690",2021-02-28,"lostleblanc",0,446529,"travel"
"10691",2021-02-28,"markwiens",20000,5652750,"travel"
"10692",2021-02-28,"mikecorey",3000,236868,"travel"
"10693",2021-02-28,"sailinglavagabonde",10000,939434,"travel"
"10694",2021-02-28,"sorelleamore",0,86118,"travel"
"10695",2021-02-28,"thebucketlistfamily",0,438328,"travel"
"10696",2021-03-07,"codyko",10000,3787606,"comedy"
"10697",2021-03-07,"h3h3productions",-10000,722550,"comedy"
"10698",2021-03-07,"idubbbztv",0,976704,"comedy"
"10699",2021-03-07,"jacksfilms",0,1736910,"comedy"
"10700",2021-03-07,"jennamarbles",0,1269430,"comedy"
"10701",2021-03-07,"pewdiepie.x",0,39202932,"comedy"
"10702",2021-03-07,"rhettandlink",0,426100,"comedy"
"10703",2021-03-07,"ryanhiga",0,1298227,"comedy"
"10704",2021-03-07,"tvfilthyfrank",0,1452919,"comedy"
"10705",2021-03-07,"chillingtaleswi",1000,106801,"commentory"
"10706",2021-03-07,"dangelowallace",10000,509693,"commentory"
"10707",2021-03-07,"infinitelists",1e+05,24127536,"commentory"
"10708",2021-03-07,"kurtisconner",10000,1902180,"commentory"
"10709",2021-03-07,"lostinvegas",10000,504176,"commentory"
"10710",2021-03-07,"madisonharnish",400,53712,"commentory"
"10711",2021-03-07,"sssniperwolf",2e+05,133772908,"commentory"
"10712",2021-03-07,"asapscience",0,1785841,"educational"
"10713",2021-03-07,"bigthink",0,872107,"educational"
"10714",2021-03-07,"cgpgrey",10000,1535912,"educational"
"10715",2021-03-07,"commonsenseeducators",300,80346,"educational"
"10716",2021-03-07,"crashcourse",0,3585646,"educational"
"10717",2021-03-07,"edutopia",0,170142,"educational"
"10718",2021-03-07,"natgeo",1e+05,13259952,"educational"
"10719",2021-03-07,"tededucation",0,9734055,"educational"
"10720",2021-03-07,"veritasium",20000,4484876,"educational"
"10721",2021-03-07,"vsauce1",0,2517157,"educational"
"10722",2021-03-07,"jamescharles",0,14719769,"fashion&beauty"
"10723",2021-03-07,"jeffreestar",0,4452137,"fashion&beauty"
"10724",2021-03-07,"kathleenlights",0,464279,"fashion&beauty"
"10725",2021-03-07,"nikkietutorials",0,916512,"fashion&beauty"
"10726",2021-03-07,"patrickstarrr",0,106535,"fashion&beauty"
"10727",2021-03-07,"ppmussas",0,1603349,"fashion&beauty"
"10728",2021-03-07,"rclbeauty101",0,4919064,"fashion&beauty"
"10729",2021-03-07,"tati",-10000,275791,"fashion&beauty"
"10730",2021-03-07,"waynegoss",0,311907,"fashion&beauty"
"10731",2021-03-07,"zoesugg",4375,2784597,"fashion&beauty"
"10732",2021-03-07,"blogilates",0,1509060,"fitness"
"10733",2021-03-07,"chloeting",2e+05,18098156,"fitness"
"10734",2021-03-07,"fitnessblender",0,1491314,"fitness"
"10735",2021-03-07,"jdcav24",1e+05,5893261,"fitness"
"10736",2021-03-07,"madfit",30000,4972565,"fitness"
"10737",2021-03-07,"pamelarf1",60000,14913891,"fitness"
"10738",2021-03-07,"popsugarfitness",10000,2886765,"fitness"
"10739",2021-03-07,"thefitnessmarshall",10000,1663334,"fitness"
"10740",2021-03-07,"xhit",0,342781,"fitness"
"10741",2021-03-07,"yogawithadriene",30000,5246859,"fitness"
"10742",2021-03-07,"americastestkitchen",10000,811993,"food"
"10743",2021-03-07,"buzzfeedtasty",0,10541358,"food"
"10744",2021-03-07,"byrontalbott",0,30408,"food"
"10745",2021-03-07,"foodwishes",10000,1718186,"food"
"10746",2021-03-07,"gordonramsay",0,9411519,"food"
"10747",2021-03-07,"howtocakeit",0,373495,"food"
"10748",2021-03-07,"howtocookthat",10000,1767583,"food"
"10749",2021-03-07,"jamieoliver",10000,1457506,"food"
"10750",2021-03-07,"junskitchen",10000,628226,"food"
"10751",2021-03-07,"laurainthekitchen",0,524425,"food"
"10752",2021-03-07,"maangchi",10000,1204869,"food"
"10753",2021-03-07,"tabithabrown",2000,188518,"food"
"10754",2021-03-07,"UCJHA_jMfCvEnv-3kRjTCQXw",10000,8764777,"food"
"10755",2021-03-07,"captainsparklez",0,2212632,"gaming"
"10756",2021-03-07,"coryxkenshin",120000,25768248,"gaming"
"10757",2021-03-07,"gamegrumps",0,9330800,"gaming"
"10758",2021-03-07,"gamenewsofficial",0,611179,"gaming"
"10759",2021-03-07,"gamespot",10000,4165605,"gaming"
"10760",2021-03-07,"jacksepticeye",0,22075943,"gaming"
"10761",2021-03-07,"leagueoflegends",0,14234760,"gaming"
"10762",2021-03-07,"mrbeast6000",4e+05,94386650,"gaming"
"10763",2021-03-07,"packattack04082",10000,14084000,"gaming"
"10764",2021-03-07,"pewdiepie.y",0,39202932,"gaming"
"10765",2021-03-07,"smoshgames",0,1561764,"gaming"
"10766",2021-03-07,"thegaminglemon",0,182373,"gaming"
"10767",2021-03-07,"videogamedunkey",10000,8785377,"gaming"
"10768",2021-03-07,"cocomelon",1e+06,582995944,"kids"
"10769",2021-03-07,"cybervillagesolution",1e+05,31501223,"kids"
"10770",2021-03-07,"disneyjunior",60000,49046008,"kids"
"10771",2021-03-07,"kidsdianashow",2e+05,315364532,"kids"
"10772",2021-03-07,"peppapig",1e+05,91989593,"kids"
"10773",2021-03-07,"ryantoysreview",0,122233465,"kids"
